COD_CURSO,CURSO,NUM_VERSAO,DESCR_ESTRUTURA,PERIODO_IDEAL,COD_DISCIPLINA,NOME_DISCIPLNA,CREDITOS,CH_TEORICA,CH_PRATICA,CH_TOTAL
FA02,Administração,2021/1,OPTATIVAS,,FAA225,GESTÃO DO AGRONEGÓCIO,60,60,,60
FA02,Administração,2021/1,OPTATIVAS,,FAA226,NEGÓCIOS INTERNACIONAIS,4,60,,60
FA02,Administração,2021/1,OPTATIVAS,,FAA227,POLÍTICAS PÚBLICAS,4,60,,60
FA02,Administração,2021/1,OPTATIVAS,,FAA228,MARKETING DIGITAL,4,60,,60
FA02,Administração,2021/1,OPTATIVAS,,ICC901,INTRODUÇÃO À PROGRAMAÇÃO DE COMPUTADORES,3,30,30,60
FA02,Administração,2021/1,OPTATIVAS,,IHP123,LINGUA BRASILEIRA DE SINAIS B,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,1,FAA001,TEORIA DE ADMINISTRACÃO I,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,1,FAC046,TEORIA DA CONTABILIDADE,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,1,FAC065,FUNDAMENTOS DA MICROECONOMIA,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,1,FAC072,PESQUISA EM CIÊNCIAS CONTÁBEIS,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,1,IHS011,SOCIOLOGIA I,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,2,FAC001,CONTABILIDADE I,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,2,FAC074,FUNDAMENTOS DE MACROECONOMIA,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,2,FDU002,INSTITUICÃO DE DIREITO PUBLICO E PRIVADO,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,2,IEC981,INTRODUCÃO AO PROCESSAMENTO DE DADOS,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,2,IEM007,MATEMATICA APLICADA À CONTABILIDADE,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,3,FAA006,MÉTODOS QUANTITATIVOS FINANCEIROS,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,3,FAC002,CONTABILIDADE II,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,3,FAC007,ORCAMENTO PÚBLICO,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,3,FAC090,CONTABILIDADE E LEGISLAÇÃO COMERCIAL,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,3,IEE003,ESTATISTICA APLICADA À CONTABILIDADE,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,4,FAC003,CONTABILIDADE COMERCIAL I,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,4,FAC009,CONTABILIDADE PÚBLICA,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,4,FAC010,CONTABILIDADE DAS INSTITUICÕES FINANCEIRAS,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,4,FAC019,SISTEMAS CONTÁBEIS DE INFORMAÇÃO,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,4,FAC075,CONTABILIDADE E LEGISLAÇÃO SOCIAL,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,5,FAC050,ÉTICA PROFISSIONAL DO CONTADOR E AUDITOR,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,5,FAC071,CUSTOS NA ÁREA PÚBLICA,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,5,FAC076,CONTABILIDADE AVANÇADA I,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,5,FAC077,CONTABILIDADE DE CUSTOS,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,5,FAC078,CONTABILIDADE TRIBUTÁRIA APLICADA I,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,6,FAC038,PRÁTICA PROFISSIONAL,2,,60,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,6,FAC064,ESTÁGIO CURRICULAR SUPERVISIONADO,7,,210,210
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,6,FAC079,CONTABILIDADE AVANÇADA II,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,6,FAC080,GESTÃO ESTRATÉGICA DE CUSTOS,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,6,FAC081,CONTABILIDADE TRIBUTÁRIA APLICADA II,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,6,FAC082,CONTABILIDADE PARA O AGRONEGÓCIO,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,7,FAC018,CONTABILIDADE GERENCIAL,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,7,FAC054,CONTABILIDADE SOCIOAMBIENTAL,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,7,FAC083,ANÁLISE DAS DEMONSTRAÇÕES CONTÁBEIS,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,7,FAC084,CONTROLADORIA EMPRESARIAL,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,7,FAC085,CONTROLADORIA GOVERNAMENTAL,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,8,FAC033,CONTABILIDADE ATUARIAL,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,8,FAC049,AUDITORIA PÚBLICA,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,8,FAC087,AUDITORIA EMPRESARIAL,4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,8,FAC088,"PERÍCIA, AVALIAÇÃO E ARBITRAGEM CONTÁBIL",4,60,,60
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,8,FAC089,TRABALHO DE CONCLUSÃO DE CURSO,14,210,,210
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,,ENADE01,ENADE - INGRESSANTE,,,,
FA03,Ciências Contábeis,2020/1,OBRIGATÓRIA,,ENADE02,ENADE - CONCLUINTE,,,,
FA03,Ciências Contábeis,2020/1,OPTATIVAS,,FAA007,ADMINISTRACÃO FINANCEIRA I,4,60,,60
FA03,Ciências Contábeis,2020/1,OPTATIVAS,,FAC055,CONTABILIDADE DAS INSTITUIÇÕES SEM FINS LUCRATIVOS,4,60,,60
FA03,Ciências Contábeis,2020/1,OPTATIVAS,,FAC058,CONTABILIDADE INDUSTRIAL,4,60,,60
FA03,Ciências Contábeis,2020/1,OPTATIVAS,,FAC070.,EDUCAÇÃO FISCAL,4,60,,60
FA03,Ciências Contábeis,2020/1,OPTATIVAS,,FAE101,INTRODUCÃO À ECONOMIA A,4,60,,60
FA03,Ciências Contábeis,2020/1,OPTATIVAS,,FAE133,ECONOMIA DO SETOR PUBLICO A,4,60,,60
FA03,Ciências Contábeis,2020/1,OPTATIVAS,,FDI011,DIREITO DO TRABALHO I,4,60,,60
FA03,Ciências Contábeis,2020/1,OPTATIVAS,,FDI026,DIREITO COMERCIAL,4,60,,60
FA03,Ciências Contábeis,2020/1,OPTATIVAS,,FDU006,DIREITO TRIBUTARIO,4,60,,60
FA03,Ciências Contábeis,2020/1,OPTATIVAS,,IHP041,COMUNICACÃO EM PROSA MODERNA I,4,60,,60
FA03,Ciências Contábeis,2020/1,OPTATIVAS,,IHP123,LINGUA BRASILEIRA DE SINAIS B,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,1,FAA001,TEORIA DE ADMINISTRACÃO I,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,1,FAC046,TEORIA DA CONTABILIDADE,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,1,FAC065,FUNDAMENTOS DA MICROECONOMIA,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,1,FAC072,PESQUISA EM CIÊNCIAS CONTÁBEIS,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,1,IHS011,SOCIOLOGIA I,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,2,FAC001,CONTABILIDADE I,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,2,FAC074,FUNDAMENTOS DE MACROECONOMIA,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,2,FDU002,INSTITUICÃO DE DIREITO PUBLICO E PRIVADO,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,2,IEC981,INTRODUCÃO AO PROCESSAMENTO DE DADOS,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,2,IEM007,MATEMATICA APLICADA À CONTABILIDADE,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,3,FAA006,MÉTODOS QUANTITATIVOS FINANCEIROS,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,3,FAC002,CONTABILIDADE II,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,3,FAC007,ORCAMENTO PÚBLICO,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,3,FAC090,CONTABILIDADE E LEGISLAÇÃO COMERCIAL,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,3,IEE003,ESTATISTICA APLICADA À CONTABILIDADE,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,4,FAC003,CONTABILIDADE COMERCIAL I,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,4,FAC009,CONTABILIDADE PÚBLICA,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,4,FAC010,CONTABILIDADE DAS INSTITUICÕES FINANCEIRAS,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,4,FAC019,SISTEMAS CONTÁBEIS DE INFORMAÇÃO,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,4,FAC075,CONTABILIDADE E LEGISLAÇÃO SOCIAL,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,5,FAC050,ÉTICA PROFISSIONAL DO CONTADOR E AUDITOR,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,5,FAC071,CUSTOS NA ÁREA PÚBLICA,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,5,FAC076,CONTABILIDADE AVANÇADA I,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,5,FAC077,CONTABILIDADE DE CUSTOS,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,5,FAC078,CONTABILIDADE TRIBUTÁRIA APLICADA I,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,6,FAC038,PRÁTICA PROFISSIONAL,2,,60,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,6,FAC064,ESTÁGIO CURRICULAR SUPERVISIONADO,7,,210,210
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,6,FAC079,CONTABILIDADE AVANÇADA II,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,6,FAC080,GESTÃO ESTRATÉGICA DE CUSTOS,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,6,FAC081,CONTABILIDADE TRIBUTÁRIA APLICADA II,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,6,FAC082,CONTABILIDADE PARA O AGRONEGÓCIO,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,7,FAC018,CONTABILIDADE GERENCIAL,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,7,FAC054,CONTABILIDADE SOCIOAMBIENTAL,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,7,FAC083,ANÁLISE DAS DEMONSTRAÇÕES CONTÁBEIS,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,7,FAC084,CONTROLADORIA EMPRESARIAL,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,7,FAC085,CONTROLADORIA GOVERNAMENTAL,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,8,FAC033,CONTABILIDADE ATUARIAL,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,8,FAC049,AUDITORIA PÚBLICA,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,8,FAC087,AUDITORIA EMPRESARIAL,4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,8,FAC088,"PERÍCIA, AVALIAÇÃO E ARBITRAGEM CONTÁBIL",4,60,,60
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,8,FAC089,TRABALHO DE CONCLUSÃO DE CURSO,14,210,,210
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,,ENADE01,ENADE - INGRESSANTE,,,,
FA04,Ciências Contábeis,2020/1,OBRIGATÓRIA,,ENADE02,ENADE - CONCLUINTE,,,,
FA04,Ciências Contábeis,2020/1,OPTATIVAS,,FAA007,ADMINISTRACÃO FINANCEIRA I,4,60,,60
FA04,Ciências Contábeis,2020/1,OPTATIVAS,,FAC055,CONTABILIDADE DAS INSTITUIÇÕES SEM FINS LUCRATIVOS,4,60,,60
FA04,Ciências Contábeis,2020/1,OPTATIVAS,,FAC058,CONTABILIDADE INDUSTRIAL,4,60,,60
FA04,Ciências Contábeis,2020/1,OPTATIVAS,,FAC070.,EDUCAÇÃO FISCAL,4,60,,60
FA04,Ciências Contábeis,2020/1,OPTATIVAS,,FAE101,INTRODUCÃO À ECONOMIA A,4,60,,60
FA04,Ciências Contábeis,2020/1,OPTATIVAS,,FAE133,ECONOMIA DO SETOR PUBLICO A,4,60,,60
FA04,Ciências Contábeis,2020/1,OPTATIVAS,,FDI011,DIREITO DO TRABALHO I,4,60,,60
FA04,Ciências Contábeis,2020/1,OPTATIVAS,,FDI026,DIREITO COMERCIAL,4,60,,60
FA04,Ciências Contábeis,2020/1,OPTATIVAS,,FDU006,DIREITO TRIBUTARIO,4,60,,60
FA04,Ciências Contábeis,2020/1,OPTATIVAS,,IHP041,COMUNICACÃO EM PROSA MODERNA I,4,60,,60
FA04,Ciências Contábeis,2020/1,OPTATIVAS,,IHP123,LINGUA BRASILEIRA DE SINAIS B,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,1,FAC044,ELEMENTOS DE CONTABILIDADE,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,1,FAE002,"ECONOMIA, PENSAMENTO CRÍTICO E HUMANIDADES",4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,1,FAE101,INTRODUCÃO À ECONOMIA A,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,1,IEM772,MATEMÁTICA BÁSICA,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,1,IHS020,INTRODUCÃO AS CIENCIAS SOCIAIS,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,2,FAA057,ADMINISTRACÃO,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,2,FAE121,TEORIA MICROECONOMICA I,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,2,FAE131,CONTABILIDADE SOCIAL A,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,2,FAE151,HISTORIA DO PENSAMENTO ECONOMICO I,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,2,IEM075,CÁLCULO DIFERENCIAL E INTEGRAL I,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,3,FAE111,TEORIA MACROECONOMICA I,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,3,FAE122,TEORIA MICROECONOMICA II,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,3,FAE152,HISTORIA DO PENS. ECONOMICO II,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,3,FAE175,MATEMATICA FINANCEIRA,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,3,IEM076,CÁLCULO DIFERENCIAL E INTEGRAL II,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,4,FAE003,ESTATÍSTICA APLICADA À ECONOMIA I,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,4,FAE112,TEORIA MACROECONOMICA II,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,4,FAE123,TEORIA MICROECONOMICA III,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,4,FAE141,HISTORIA ECONOMIA GERAL I,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,4,FAE153,ECONOMIA POLITICA,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,5,FAE004,ESTATÍSTICA APLICADA À ECONOMIA II,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,5,FAE113,TEORIA MACROECONÔMICA III,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,5,FAE133,ECONOMIA DO SETOR PUBLICO A,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,5,FAE142,HISTÓRIA ECONOMICA GERAL II,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,5,FAE143,FORMACAO ECONOMICA DO BRASIL,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,6,FAE132,ECONOMIA INTERNACIONAL A,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,6,FAE134,ECONOMIA MONETARIA A,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,6,FAE144,ECONOMIA BRASILEIRA CONTEMPORÂNEA A,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,6,FAE161,TECNICAS DE PESQUISA EM ECONOMIA A,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,6,FAE174,ECONOMETRIA I,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,7,FAE106,ECONOMIA DO MEIO AMBIENTE,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,7,FAE107,TRABALHO DE CONCLUSÃO DE CURSO I,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,7,FAE135,DESENVOLVIMENTO SOCIO-ECONOMICO A,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,7,FAE173,ECONOMIA REGIONAL E URBANA A,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,7,FAE195,ECONOMIA DE EMPRESAS A,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,8,FAE108,TRABALHO DE CONCLUSÃO DE CURSO II,16,240,,240
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,8,FAE109,ECONOMIA AMAZÔNICA,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,8,FAE172,ELABORACÃO E ANÁLISE DE PROJETOS A,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,8,FDU002,INSTITUICÃO DE DIREITO PUBLICO E PRIVADO,4,60,,60
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,,ENADE01,ENADE - INGRESSANTE,,,,
FA05,Ciências Econômicas,2020/1,OBRIGATÓRIAS,,ENADE02,ENADE - CONCLUINTE,,,,
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,FAA094,ADMINISTRAÇÃO MERCADOLÓGICA I,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,FAA098,DESENVOLVIMENTOS E GESTÃO DE PROJETOS,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,FAC007,ORCAMENTO PÚBLICO,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,FAC051,CONTROLADORIA,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,FAE102,TÓPICOS ESPECIAIS DE ECONOMIA,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,FAE104,TÓPICOS ESPECIAIS DE ECONOMIA III,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,FAE110,TÓPICOS ESPECIAIS DE ECONOMIA II,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,FAE114,ECONOMIA AGRÍCOLA E AGROINDUSTRIAL,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,FAE171,POLITICA E PLANEJAMENTO ECONOMICO A,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,FAE181,ECONOMIA DA POPULACÃO,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,FAE183,ECONOMIA DO TRABALHO,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,FAE188,ECONOMIA DA EDUCACÃO,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,FAE189,ECONOMIA DA TECNOLOGIA,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,FAE191,ECONOMIA INDUSTRIAL A,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,FAE192,METODOS DE ANÁLISE FINANCEIRA,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,FAE193,METODOS DE ANALISE DE CUSTOS,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,FAE196,COMERCIO EXTERIOR,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,FAE204,ECONOMETRIA II,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,FAE206,EMPREENDEDORISMO,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,FAE207,FEDERALISMO NO BRASIL,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,FAE208,POLÍTICA E DESENVOLVIMENTO REGIONAL,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,FEN024,LIBRAS,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,IEM045,ÁLGEBRA LINEAR APLICADA,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,IEM106,INTRODUCÃO À ANÁLISE,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,IEM141,EQUACÕES DIFERENCIAIS ORDINÁRIAS,4,60,,60
FA05,Ciências Econômicas,2020/1,OPTATIVAS,,IHS037,CIÊNCIA POLITICA,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,1,FAC044,ELEMENTOS DE CONTABILIDADE,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,1,FAE002,"ECONOMIA, PENSAMENTO CRÍTICO E HUMANIDADES",4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,1,FAE101,INTRODUCÃO À ECONOMIA A,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,1,IEM772,MATEMÁTICA BÁSICA,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,1,IHS020,INTRODUCÃO AS CIENCIAS SOCIAIS,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,2,FAA057,ADMINISTRACÃO,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,2,FAE121,TEORIA MICROECONOMICA I,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,2,FAE131,CONTABILIDADE SOCIAL A,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,2,FAE151,HISTORIA DO PENSAMENTO ECONOMICO I,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,2,IEM075,CÁLCULO DIFERENCIAL E INTEGRAL I,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,3,FAE111,TEORIA MACROECONOMICA I,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,3,FAE122,TEORIA MICROECONOMICA II,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,3,FAE152,HISTORIA DO PENS. ECONOMICO II,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,3,FAE175,MATEMATICA FINANCEIRA,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,3,IEM076,CÁLCULO DIFERENCIAL E INTEGRAL II,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,4,FAE003,ESTATÍSTICA APLICADA À ECONOMIA I,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,4,FAE112,TEORIA MACROECONOMICA II,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,4,FAE123,TEORIA MICROECONOMICA III,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,4,FAE141,HISTORIA ECONOMIA GERAL I,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,4,FAE153,ECONOMIA POLITICA,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,5,FAE004,ESTATÍSTICA APLICADA À ECONOMIA II,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,5,FAE113,TEORIA MACROECONÔMICA III,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,5,FAE133,ECONOMIA DO SETOR PUBLICO A,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,5,FAE142,HISTÓRIA ECONOMICA GERAL II,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,5,FAE143,FORMACAO ECONOMICA DO BRASIL,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,6,FAE132,ECONOMIA INTERNACIONAL A,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,6,FAE134,ECONOMIA MONETARIA A,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,6,FAE144,ECONOMIA BRASILEIRA CONTEMPORÂNEA A,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,6,FAE161,TECNICAS DE PESQUISA EM ECONOMIA A,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,6,FAE174,ECONOMETRIA I,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,7,FAE106,ECONOMIA DO MEIO AMBIENTE,4,60,,60
FA06,Ciências Econômicas,2020/1,OBRIGATÓRIAS,7,FAE107,TRABALHO DE CONCLUSÃO DE CURSO I,4,60,,60
